Date,GrAge_Admission,Statut_Vaccinal,Nb_Nvelles_Hosp
2021-12-25,50-59 ans,Vacciné 1 dose,0
2021-12-25,50-59 ans,Vacciné 2 doses,10
2021-12-25,60-69 ans,Non-vacciné,4
2021-12-25,60-69 ans,Vacciné 1 dose,1
2021-12-25,60-69 ans,Vacciné 2 doses,9
2021-12-25,70-79 ans,Non-vacciné,1
2021-12-25,70-79 ans,Vacciné 1 dose,0
2021-12-25,70-79 ans,Vacciné 2 doses,17
2021-12-25,80-89 ans,Non-vacciné,6
2021-12-25,80-89 ans,Vacciné 1 dose,1
2021-12-25,80-89 ans,Vacciné 2 doses,35
2021-12-25,90 ans et plus,Non-vacciné,1
2021-12-25,90 ans et plus,Vacciné 1 dose,0
2021-12-25,90 ans et plus,Vacciné 2 doses,10
2021-12-26,0-9 ans,0 à 4 ans,6
2021-12-26,0-9 ans,Non-vacciné,6
2021-12-26,0-9 ans,Vacciné 1 dose,0
2021-12-26,0-9 ans,Vacciné 2 doses,0
2021-12-26,10-19 ans,Non-vacciné,1
2021-12-26,10-19 ans,Vacciné 1 dose,0
2021-12-26,10-19 ans,Vacciné 2 doses,2
2021-12-26,20-29 ans,Non-vacciné,4
2021-12-26,20-29 ans,Vacciné 1 dose,1
2021-12-26,20-29 ans,Vacciné 2 doses,2
2021-12-26,30-39 ans,Non-vacciné,6
2021-12-26,30-39 ans,Vacciné 1 dose,1
2021-12-26,30-39 ans,Vacciné 2 doses,3
2021-12-26,40-49 ans,Non-vacciné,2
2021-12-26,40-49 ans,Vacciné 1 dose,0
2021-12-26,40-49 ans,Vacciné 2 doses,6
2021-12-26,50-59 ans,Non-vacciné,7
2021-12-26,50-59 ans,Vacciné 1 dose,0
2021-12-26,50-59 ans,Vacciné 2 doses,4
2021-12-26,60-69 ans,Non-vacciné,7
2021-12-26,60-69 ans,Vacciné 1 dose,1
2021-12-26,60-69 ans,Vacciné 2 doses,8
2021-12-26,70-79 ans,Non-vacciné,1
2021-12-26,70-79 ans,Vacciné 1 dose,1
2021-12-26,70-79 ans,Vacciné 2 doses,22
2021-12-26,80-89 ans,Non-vacciné,5
2021-12-26,80-89 ans,Vacciné 1 dose,2
2021-12-26,80-89 ans,Vacciné 2 doses,34
2021-12-26,90 ans et plus,Non-vacciné,1
2021-12-26,90 ans et plus,Vacciné 1 dose,0
2021-12-26,90 ans et plus,Vacciné 2 doses,11
2021-12-27,0-9 ans,0 à 4 ans,3
2021-12-27,0-9 ans,Non-vacciné,3
2021-12-27,0-9 ans,Vacciné 1 dose,0
2021-12-27,0-9 ans,Vacciné 2 doses,0
2021-12-27,10-19 ans,Non-vacciné,2
2021-12-27,10-19 ans,Vacciné 1 dose,0
2021-12-27,10-19 ans,Vacciné 2 doses,3
2021-12-27,20-29 ans,Non-vacciné,5
2021-12-27,20-29 ans,Vacciné 1 dose,0
2021-12-27,20-29 ans,Vacciné 2 doses,5
2021-12-27,30-39 ans,Non-vacciné,2
2021-12-27,30-39 ans,Vacciné 1 dose,0
2021-12-27,30-39 ans,Vacciné 2 doses,8
2021-12-27,40-49 ans,Non-vacciné,3
2021-12-27,40-49 ans,Vacciné 1 dose,0
2021-12-27,40-49 ans,Vacciné 2 doses,5
2021-12-27,50-59 ans,Non-vacciné,5
2021-12-27,50-59 ans,Vacciné 1 dose,1
2021-12-27,50-59 ans,Vacciné 2 doses,9
2021-12-27,60-69 ans,Non-vacciné,8
2021-12-27,60-69 ans,Vacciné 1 dose,1
2021-12-27,60-69 ans,Vacciné 2 doses,16
2021-12-27,70-79 ans,Non-vacciné,10
2021-12-27,70-79 ans,Vacciné 1 dose,0
2021-12-27,70-79 ans,Vacciné 2 doses,29
2021-12-27,80-89 ans,Non-vacciné,4
2021-12-27,80-89 ans,Vacciné 1 dose,3
2021-12-27,80-89 ans,Vacciné 2 doses,37
2021-12-27,90 ans et plus,Non-vacciné,5
2021-12-27,90 ans et plus,Vacciné 1 dose,0
2021-12-27,90 ans et plus,Vacciné 2 doses,16
2021-12-28,0-9 ans,0 à 4 ans,8
2021-12-28,0-9 ans,Non-vacciné,4
2021-12-28,0-9 ans,Vacciné 1 dose,0
2021-12-28,0-9 ans,Vacciné 2 doses,0
2021-12-28,10-19 ans,Non-vacciné,0
2021-12-28,10-19 ans,Vacciné 1 dose,0
2021-12-28,10-19 ans,Vacciné 2 doses,0
2021-12-28,20-29 ans,Non-vacciné,7
2021-12-28,20-29 ans,Vacciné 1 dose,0
2021-12-28,20-29 ans,Vacciné 2 doses,8
2021-12-28,30-39 ans,Non-vacciné,9
2021-12-28,30-39 ans,Vacciné 1 dose,2
2021-12-28,30-39 ans,Vacciné 2 doses,7
2021-12-28,40-49 ans,Non-vacciné,4
2021-12-28,40-49 ans,Vacciné 1 dose,1
2021-12-28,40-49 ans,Vacciné 2 doses,5
2021-12-28,50-59 ans,Non-vacciné,2
2021-12-28,50-59 ans,Vacciné 1 dose,0
2021-12-28,50-59 ans,Vacciné 2 doses,11
2021-12-28,60-69 ans,Non-vacciné,7
2021-12-28,60-69 ans,Vacciné 1 dose,2
2021-12-28,60-69 ans,Vacciné 2 doses,13
2021-12-28,70-79 ans,Non-vacciné,5
2021-12-28,70-79 ans,Vacciné 1 dose,0
2021-12-28,70-79 ans,Vacciné 2 doses,41
2021-12-28,80-89 ans,Non-vacciné,11
2021-12-28,80-89 ans,Vacciné 1 dose,0
2021-12-28,80-89 ans,Vacciné 2 doses,45
2021-12-28,90 ans et plus,Non-vacciné,3
2021-12-28,90 ans et plus,Vacciné 1 dose,0
2021-12-28,90 ans et plus,Vacciné 2 doses,11
2021-12-29,0-9 ans,0 à 4 ans,3
2021-12-29,0-9 ans,Non-vacciné,5
2021-12-29,0-9 ans,Vacciné 1 dose,1
2021-12-29,0-9 ans,Vacciné 2 doses,0
2021-12-29,10-19 ans,Non-vacciné,1
2021-12-29,10-19 ans,Vacciné 1 dose,1
2021-12-29,10-19 ans,Vacciné 2 doses,3
2021-12-29,20-29 ans,Non-vacciné,8
2021-12-29,20-29 ans,Vacciné 1 dose,2
2021-12-29,20-29 ans,Vacciné 2 doses,6
2021-12-29,30-39 ans,Non-vacciné,5
2021-12-29,30-39 ans,Vacciné 1 dose,1
2021-12-29,30-39 ans,Vacciné 2 doses,17
2021-12-29,40-49 ans,Non-vacciné,9
2021-12-29,40-49 ans,Vacciné 1 dose,0
2021-12-29,40-49 ans,Vacciné 2 doses,10
2021-12-29,50-59 ans,Non-vacciné,6
2021-12-29,50-59 ans,Vacciné 1 dose,2
2021-12-29,50-59 ans,Vacciné 2 doses,15
2021-12-29,60-69 ans,Non-vacciné,15
2021-12-29,60-69 ans,Vacciné 1 dose,0
2021-12-29,60-69 ans,Vacciné 2 doses,30
2021-12-29,70-79 ans,Non-vacciné,8
2021-12-29,70-79 ans,Vacciné 1 dose,2
2021-12-29,70-79 ans,Vacciné 2 doses,51
2021-12-29,80-89 ans,Non-vacciné,5
2021-12-29,80-89 ans,Vacciné 1 dose,1
2021-12-29,80-89 ans,Vacciné 2 doses,49
2021-12-29,90 ans et plus,Non-vacciné,5
2021-12-29,90 ans et plus,Vacciné 1 dose,0
2021-12-29,90 ans et plus,Vacciné 2 doses,21
2021-12-30,0-9 ans,0 à 4 ans,4
2021-12-30,0-9 ans,Non-vacciné,6
2021-12-30,0-9 ans,Vacciné 1 dose,1
2021-12-30,0-9 ans,Vacciné 2 doses,0
2021-12-30,10-19 ans,Non-vacciné,0
2021-12-30,10-19 ans,Vacciné 1 dose,2
2021-12-30,10-19 ans,Vacciné 2 doses,2
2021-12-30,20-29 ans,Non-vacciné,10
2021-12-30,20-29 ans,Vacciné 1 dose,1
2021-12-30,20-29 ans,Vacciné 2 doses,6
2021-12-30,30-39 ans,Non-vacciné,13
2021-12-30,30-39 ans,Vacciné 1 dose,0
2021-12-30,30-39 ans,Vacciné 2 doses,14
2021-12-30,40-49 ans,Non-vacciné,9
2021-12-30,40-49 ans,Vacciné 1 dose,0
2021-12-30,40-49 ans,Vacciné 2 doses,7
2021-12-30,50-59 ans,Non-vacciné,16
2021-12-30,50-59 ans,Vacciné 1 dose,0
2021-12-30,50-59 ans,Vacciné 2 doses,9
2021-12-30,60-69 ans,Non-vacciné,10
2021-12-30,60-69 ans,Vacciné 1 dose,0
2021-12-30,60-69 ans,Vacciné 2 doses,21
2021-12-30,70-79 ans,Non-vacciné,9
2021-12-30,70-79 ans,Vacciné 1 dose,1
2021-12-30,70-79 ans,Vacciné 2 doses,57
2021-12-30,80-89 ans,Non-vacciné,2
2021-12-30,80-89 ans,Vacciné 1 dose,2
2021-12-30,80-89 ans,Vacciné 2 doses,52
2021-12-30,90 ans et plus,Non-vacciné,4
2021-12-30,90 ans et plus,Vacciné 1 dose,0
2021-12-30,90 ans et plus,Vacciné 2 doses,30
2021-12-31,0-9 ans,0 à 4 ans,8
2021-12-31,0-9 ans,Non-vacciné,8
2021-12-31,0-9 ans,Vacciné 1 dose,0
2021-12-31,0-9 ans,Vacciné 2 doses,0
2021-12-31,10-19 ans,Non-vacciné,1
2021-12-31,10-19 ans,Vacciné 1 dose,0
2021-12-31,10-19 ans,Vacciné 2 doses,2
2021-12-31,20-29 ans,Non-vacciné,4
2021-12-31,20-29 ans,Vacciné 1 dose,0
2021-12-31,20-29 ans,Vacciné 2 doses,5
2021-12-31,30-39 ans,Non-vacciné,4
2021-12-31,30-39 ans,Vacciné 1 dose,1
2021-12-31,30-39 ans,Vacciné 2 doses,11
2021-12-31,40-49 ans,Non-vacciné,6
2021-12-31,40-49 ans,Vacciné 1 dose,0
2021-12-31,40-49 ans,Vacciné 2 doses,5
2021-12-31,50-59 ans,Non-vacciné,10
2021-12-31,50-59 ans,Vacciné 1 dose,0
2021-12-31,50-59 ans,Vacciné 2 doses,12
2021-12-31,60-69 ans,Non-vacciné,10
2021-12-31,60-69 ans,Vacciné 1 dose,0
2021-12-31,60-69 ans,Vacciné 2 doses,38
2021-12-31,70-79 ans,Non-vacciné,8
2021-12-31,70-79 ans,Vacciné 1 dose,1
2021-12-31,70-79 ans,Vacciné 2 doses,43
2021-12-31,80-89 ans,Non-vacciné,7
2021-12-31,80-89 ans,Vacciné 1 dose,1
2021-12-31,80-89 ans,Vacciné 2 doses,48
2021-12-31,90 ans et plus,Non-vacciné,5
2021-12-31,90 ans et plus,Vacciné 1 dose,0
2021-12-31,90 ans et plus,Vacciné 2 doses,20
2022-01-01,0-9 ans,0 à 4 ans,3
2022-01-01,0-9 ans,Non-vacciné,6
2022-01-01,0-9 ans,Vacciné 1 dose,0
2022-01-01,0-9 ans,Vacciné 2 doses,0
2022-01-01,10-19 ans,Non-vacciné,2
2022-01-01,10-19 ans,Vacciné 1 dose,0
2022-01-01,10-19 ans,Vacciné 2 doses,3
2022-01-01,20-29 ans,Non-vacciné,5
2022-01-01,20-29 ans,Vacciné 1 dose,0
2022-01-01,20-29 ans,Vacciné 2 doses,8
2022-01-01,30-39 ans,Non-vacciné,6
2022-01-01,30-39 ans,Vacciné 1 dose,1
2022-01-01,30-39 ans,Vacciné 2 doses,6
2022-01-01,40-49 ans,Non-vacciné,4
2022-01-01,40-49 ans,Vacciné 1 dose,0
2022-01-01,40-49 ans,Vacciné 2 doses,3
2022-01-01,50-59 ans,Non-vacciné,6
2022-01-01,50-59 ans,Vacciné 1 dose,0
2022-01-01,50-59 ans,Vacciné 2 doses,8
2022-01-01,60-69 ans,Non-vacciné,10
2022-01-01,60-69 ans,Vacciné 1 dose,3
2022-01-01,60-69 ans,Vacciné 2 doses,26
2022-01-01,70-79 ans,Non-vacciné,12
2022-01-01,70-79 ans,Vacciné 1 dose,1
2022-01-01,70-79 ans,Vacciné 2 doses,47
2022-01-01,80-89 ans,Non-vacciné,6
2022-01-01,80-89 ans,Vacciné 1 dose,1
2022-01-01,80-89 ans,Vacciné 2 doses,47
2022-01-01,90 ans et plus,Non-vacciné,8
2022-01-01,90 ans et plus,Vacciné 1 dose,1
2022-01-01,90 ans et plus,Vacciné 2 doses,23
2022-01-02,0-9 ans,0 à 4 ans,8
2022-01-02,0-9 ans,Non-vacciné,9
2022-01-02,0-9 ans,Vacciné 1 dose,1
2022-01-02,0-9 ans,Vacciné 2 doses,0
2022-01-02,10-19 ans,Non-vacciné,4
2022-01-02,10-19 ans,Vacciné 1 dose,0
2022-01-02,10-19 ans,Vacciné 2 doses,2
2022-01-02,20-29 ans,Non-vacciné,8
2022-01-02,20-29 ans,Vacciné 1 dose,1
2022-01-02,20-29 ans,Vacciné 2 doses,5
2022-01-02,30-39 ans,Non-vacciné,9
2022-01-02,30-39 ans,Vacciné 1 dose,0
2022-01-02,30-39 ans,Vacciné 2 doses,12
2022-01-02,40-49 ans,Non-vacciné,6
2022-01-02,40-49 ans,Vacciné 1 dose,2
2022-01-02,40-49 ans,Vacciné 2 doses,3
2022-01-02,50-59 ans,Non-vacciné,10
2022-01-02,50-59 ans,Vacciné 1 dose,0
2022-01-02,50-59 ans,Vacciné 2 doses,16
2022-01-02,60-69 ans,Non-vacciné,8
2022-01-02,60-69 ans,Vacciné 1 dose,3
2022-01-02,60-69 ans,Vacciné 2 doses,29
2022-01-02,70-79 ans,Non-vacciné,12
2022-01-02,70-79 ans,Vacciné 1 dose,1
2022-01-02,70-79 ans,Vacciné 2 doses,46
2022-01-02,80-89 ans,Non-vacciné,6
2022-01-02,80-89 ans,Vacciné 1 dose,3
2022-01-02,80-89 ans,Vacciné 2 doses,39
2022-01-02,90 ans et plus,Non-vacciné,4
2022-01-02,90 ans et plus,Vacciné 1 dose,0
2022-01-02,90 ans et plus,Vacciné 2 doses,29
2022-01-03,0-9 ans,0 à 4 ans,9
2022-01-03,0-9 ans,Non-vacciné,4
2022-01-03,0-9 ans,Vacciné 1 dose,0
2022-01-03,0-9 ans,Vacciné 2 doses,0
2022-01-03,10-19 ans,Non-vacciné,0
2022-01-03,10-19 ans,Vacciné 1 dose,0
2022-01-03,10-19 ans,Vacciné 2 doses,2
2022-01-03,20-29 ans,Non-vacciné,8
2022-01-03,20-29 ans,Vacciné 1 dose,1
2022-01-03,20-29 ans,Vacciné 2 doses,7
2022-01-03,30-39 ans,Non-vacciné,11
2022-01-03,30-39 ans,Vacciné 1 dose,0
2022-01-03,30-39 ans,Vacciné 2 doses,8
2022-01-03,40-49 ans,Non-vacciné,6
2022-01-03,40-49 ans,Vacciné 1 dose,0
2022-01-03,40-49 ans,Vacciné 2 doses,8
2022-01-03,50-59 ans,Non-vacciné,6
2022-01-03,50-59 ans,Vacciné 1 dose,0
2022-01-03,50-59 ans,Vacciné 2 doses,9
2022-01-03,60-69 ans,Non-vacciné,10
2022-01-03,60-69 ans,Vacciné 1 dose,1
2022-01-03,60-69 ans,Vacciné 2 doses,29
2022-01-03,70-79 ans,Non-vacciné,10
2022-01-03,70-79 ans,Vacciné 1 dose,2
2022-01-03,70-79 ans,Vacciné 2 doses,35
2022-01-03,80-89 ans,Non-vacciné,10
2022-01-03,80-89 ans,Vacciné 1 dose,1
2022-01-03,80-89 ans,Vacciné 2 doses,48
2022-01-03,90 ans et plus,Non-vacciné,3
2022-01-03,90 ans et plus,Vacciné 1 dose,1
2022-01-03,90 ans et plus,Vacciné 2 doses,20
2022-01-04,0-9 ans,0 à 4 ans,9
2022-01-04,0-9 ans,Non-vacciné,7
2022-01-04,0-9 ans,Vacciné 1 dose,1
2022-01-04,0-9 ans,Vacciné 2 doses,0
2022-01-04,10-19 ans,Non-vacciné,1
2022-01-04,10-19 ans,Vacciné 1 dose,2
2022-01-04,10-19 ans,Vacciné 2 doses,1
2022-01-04,20-29 ans,Non-vacciné,8
2022-01-04,20-29 ans,Vacciné 1 dose,1
2022-01-04,20-29 ans,Vacciné 2 doses,11
2022-01-04,30-39 ans,Non-vacciné,11
2022-01-04,30-39 ans,Vacciné 1 dose,2
2022-01-04,30-39 ans,Vacciné 2 doses,9
2022-01-04,40-49 ans,Non-vacciné,4
2022-01-04,40-49 ans,Vacciné 1 dose,1
2022-01-04,40-49 ans,Vacciné 2 doses,6
2022-01-04,50-59 ans,Non-vacciné,4
2022-01-04,50-59 ans,Vacciné 1 dose,0
2022-01-04,50-59 ans,Vacciné 2 doses,20
2022-01-04,60-69 ans,Non-vacciné,8
2022-01-04,60-69 ans,Vacciné 1 dose,0
2022-01-04,60-69 ans,Vacciné 2 doses,33
2022-01-04,70-79 ans,Non-vacciné,12
2022-01-04,70-79 ans,Vacciné 1 dose,2
2022-01-04,70-79 ans,Vacciné 2 doses,56
2022-01-04,80-89 ans,Non-vacciné,13
2022-01-04,80-89 ans,Vacciné 1 dose,2
2022-01-04,80-89 ans,Vacciné 2 doses,72
2022-01-04,90 ans et plus,Non-vacciné,1
2022-01-04,90 ans et plus,Vacciné 1 dose,0
2022-01-04,90 ans et plus,Vacciné 2 doses,20
2022-01-05,0-9 ans,0 à 4 ans,9
2022-01-05,0-9 ans,Non-vacciné,5
2022-01-05,0-9 ans,Vacciné 1 dose,0
2022-01-05,0-9 ans,Vacciné 2 doses,0
2022-01-05,10-19 ans,Non-vacciné,1
2022-01-05,10-19 ans,Vacciné 1 dose,0
2022-01-05,10-19 ans,Vacciné 2 doses,3
2022-01-05,20-29 ans,Non-vacciné,12
2022-01-05,20-29 ans,Vacciné 1 dose,1
2022-01-05,20-29 ans,Vacciné 2 doses,9
2022-01-05,30-39 ans,Non-vacciné,11
2022-01-05,30-39 ans,Vacciné 1 dose,2
2022-01-05,30-39 ans,Vacciné 2 doses,13
2022-01-05,40-49 ans,Non-vacciné,7
2022-01-05,40-49 ans,Vacciné 1 dose,0
2022-01-05,40-49 ans,Vacciné 2 doses,5
2022-01-05,50-59 ans,Non-vacciné,9
2022-01-05,50-59 ans,Vacciné 1 dose,1
2022-01-05,50-59 ans,Vacciné 2 doses,14
2022-01-05,60-69 ans,Non-vacciné,13
2022-01-05,60-69 ans,Vacciné 1 dose,1
2022-01-05,60-69 ans,Vacciné 2 doses,31
2022-01-05,70-79 ans,Non-vacciné,15
2022-01-05,70-79 ans,Vacciné 1 dose,2
2022-01-05,70-79 ans,Vacciné 2 doses,54
2022-01-05,80-89 ans,Non-vacciné,9
2022-01-05,80-89 ans,Vacciné 1 dose,2
2022-01-05,80-89 ans,Vacciné 2 doses,60
2022-01-05,90 ans et plus,Non-vacciné,3
2022-01-05,90 ans et plus,Vacciné 1 dose,2
2022-01-05,90 ans et plus,Vacciné 2 doses,29
2022-01-06,0-9 ans,0 à 4 ans,6
2022-01-06,0-9 ans,Non-vacciné,12
2022-01-06,0-9 ans,Vacciné 1 dose,0
2022-01-06,0-9 ans,Vacciné 2 doses,0
2022-01-06,10-19 ans,Non-vacciné,0
2022-01-06,10-19 ans,Vacciné 1 dose,2
2022-01-06,10-19 ans,Vacciné 2 doses,3
2022-01-06,20-29 ans,Non-vacciné,12
2022-01-06,20-29 ans,Vacciné 1 dose,0
2022-01-06,20-29 ans,Vacciné 2 doses,6
2022-01-06,30-39 ans,Non-vacciné,6
2022-01-06,30-39 ans,Vacciné 1 dose,0
2022-01-06,30-39 ans,Vacciné 2 doses,11
2022-01-06,40-49 ans,Non-vacciné,7
2022-01-06,40-49 ans,Vacciné 1 dose,1
2022-01-06,40-49 ans,Vacciné 2 doses,6
2022-01-06,50-59 ans,Non-vacciné,11
2022-01-06,50-59 ans,Vacciné 1 dose,0
2022-01-06,50-59 ans,Vacciné 2 doses,18
2022-01-06,60-69 ans,Non-vacciné,14
2022-01-06,60-69 ans,Vacciné 1 dose,2
2022-01-06,60-69 ans,Vacciné 2 doses,47
2022-01-06,70-79 ans,Non-vacciné,12
2022-01-06,70-79 ans,Vacciné 1 dose,1
2022-01-06,70-79 ans,Vacciné 2 doses,68
2022-01-06,80-89 ans,Non-vacciné,8
2022-01-06,80-89 ans,Vacciné 1 dose,3
2022-01-06,80-89 ans,Vacciné 2 doses,59
2022-01-06,90 ans et plus,Non-vacciné,3
2022-01-06,90 ans et plus,Vacciné 1 dose,2
2022-01-06,90 ans et plus,Vacciné 2 doses,36
2022-01-07,0-9 ans,0 à 4 ans,5
2022-01-07,0-9 ans,Non-vacciné,6
2022-01-07,0-9 ans,Vacciné 1 dose,2
2022-01-07,0-9 ans,Vacciné 2 doses,0
2022-01-07,10-19 ans,Non-vacciné,1
2022-01-07,10-19 ans,Vacciné 1 dose,1
2022-01-07,10-19 ans,Vacciné 2 doses,2
2022-01-07,20-29 ans,Non-vacciné,5
2022-01-07,20-29 ans,Vacciné 1 dose,2
2022-01-07,20-29 ans,Vacciné 2 doses,11
2022-01-07,30-39 ans,Non-vacciné,17
2022-01-07,30-39 ans,Vacciné 1 dose,1
2022-01-07,30-39 ans,Vacciné 2 doses,17
2022-01-07,40-49 ans,Non-vacciné,9
2022-01-07,40-49 ans,Vacciné 1 dose,0
2022-01-07,40-49 ans,Vacciné 2 doses,13
2022-01-07,50-59 ans,Non-vacciné,14
2022-01-07,50-59 ans,Vacciné 1 dose,0
2022-01-07,50-59 ans,Vacciné 2 doses,13
2022-01-07,60-69 ans,Non-vacciné,15
2022-01-07,60-69 ans,Vacciné 1 dose,1
2022-01-07,60-69 ans,Vacciné 2 doses,34
2022-01-07,70-79 ans,Non-vacciné,14
2022-01-07,70-79 ans,Vacciné 1 dose,2
2022-01-07,70-79 ans,Vacciné 2 doses,59
2022-01-07,80-89 ans,Non-vacciné,9
2022-01-07,80-89 ans,Vacciné 1 dose,2
2022-01-07,80-89 ans,Vacciné 2 doses,62
2022-01-07,90 ans et plus,Non-vacciné,3
2022-01-07,90 ans et plus,Vacciné 1 dose,1
2022-01-07,90 ans et plus,Vacciné 2 doses,27
2022-01-08,0-9 ans,0 à 4 ans,7
2022-01-08,0-9 ans,Non-vacciné,2
2022-01-08,0-9 ans,Vacciné 1 dose,0
2022-01-08,0-9 ans,Vacciné 2 doses,0
2022-01-08,10-19 ans,Non-vacciné,1
2022-01-08,10-19 ans,Vacciné 1 dose,0
2022-01-08,10-19 ans,Vacciné 2 doses,3
2022-01-08,20-29 ans,Non-vacciné,8
2022-01-08,20-29 ans,Vacciné 1 dose,0
2022-01-08,20-29 ans,Vacciné 2 doses,7
2022-01-08,30-39 ans,Non-vacciné,9
2022-01-08,30-39 ans,Vacciné 1 dose,2
2022-01-08,30-39 ans,Vacciné 2 doses,5
2022-01-08,40-49 ans,Non-vacciné,5
2022-01-08,40-49 ans,Vacciné 1 dose,0
2022-01-08,40-49 ans,Vacciné 2 doses,7
2022-01-08,50-59 ans,Non-vacciné,5
2022-01-08,50-59 ans,Vacciné 1 dose,1
2022-01-08,50-59 ans,Vacciné 2 doses,13
2022-01-08,60-69 ans,Non-vacciné,5
2022-01-08,60-69 ans,Vacciné 1 dose,1
2022-01-08,60-69 ans,Vacciné 2 doses,29
2022-01-08,70-79 ans,Non-vacciné,21
2022-01-08,70-79 ans,Vacciné 1 dose,2
2022-01-08,70-79 ans,Vacciné 2 doses,47
2022-01-08,80-89 ans,Non-vacciné,10
2022-01-08,80-89 ans,Vacciné 1 dose,1
2022-01-08,80-89 ans,Vacciné 2 doses,62
2022-01-08,90 ans et plus,Non-vacciné,4
2022-01-08,90 ans et plus,Vacciné 1 dose,2
2022-01-08,90 ans et plus,Vacciné 2 doses,20
2022-01-09,0-9 ans,0 à 4 ans,9
2022-01-09,0-9 ans,Non-vacciné,5
2022-01-09,0-9 ans,Vacciné 1 dose,1
2022-01-09,0-9 ans,Vacciné 2 doses,0
2022-01-09,10-19 ans,Non-vacciné,2
2022-01-09,10-19 ans,Vacciné 1 dose,1
2022-01-09,10-19 ans,Vacciné 2 doses,0
2022-01-09,20-29 ans,Non-vacciné,9
2022-01-09,20-29 ans,Vacciné 1 dose,4
2022-01-09,20-29 ans,Vacciné 2 doses,5
2022-01-09,30-39 ans,Non-vacciné,7
2022-01-09,30-39 ans,Vacciné 1 dose,0
2022-01-09,30-39 ans,Vacciné 2 doses,10
2022-01-09,40-49 ans,Non-vacciné,5
2022-01-09,40-49 ans,Vacciné 1 dose,0
2022-01-09,40-49 ans,Vacciné 2 doses,8
2022-01-09,50-59 ans,Non-vacciné,10
2022-01-09,50-59 ans,Vacciné 1 dose,0
2022-01-09,50-59 ans,Vacciné 2 doses,16
2022-01-09,60-69 ans,Non-vacciné,8
2022-01-09,60-69 ans,Vacciné 1 dose,2
2022-01-09,60-69 ans,Vacciné 2 doses,29
2022-01-09,70-79 ans,Non-vacciné,9
2022-01-09,70-79 ans,Vacciné 1 dose,0
2022-01-09,70-79 ans,Vacciné 2 doses,50
2022-01-09,80-89 ans,Non-vacciné,4
2022-01-09,80-89 ans,Vacciné 1 dose,2
2022-01-09,80-89 ans,Vacciné 2 doses,69
2022-01-09,90 ans et plus,Non-vacciné,4
2022-01-09,90 ans et plus,Vacciné 1 dose,0
2022-01-09,90 ans et plus,Vacciné 2 doses,25
2022-01-10,0-9 ans,0 à 4 ans,6
2022-01-10,0-9 ans,Non-vacciné,10
2022-01-10,0-9 ans,Vacciné 1 dose,0
2022-01-10,0-9 ans,Vacciné 2 doses,0
2022-01-10,10-19 ans,Non-vacciné,2
2022-01-10,10-19 ans,Vacciné 1 dose,0
2022-01-10,10-19 ans,Vacciné 2 doses,5
2022-01-10,20-29 ans,Non-vacciné,7
2022-01-10,20-29 ans,Vacciné 1 dose,1
2022-01-10,20-29 ans,Vacciné 2 doses,6
2022-01-10,30-39 ans,Non-vacciné,9
2022-01-10,30-39 ans,Vacciné 1 dose,1
2022-01-10,30-39 ans,Vacciné 2 doses,11
2022-01-10,40-49 ans,Non-vacciné,8
2022-01-10,40-49 ans,Vacciné 1 dose,0
2022-01-10,40-49 ans,Vacciné 2 doses,14
2022-01-10,50-59 ans,Non-vacciné,5
2022-01-10,50-59 ans,Vacciné 1 dose,0
2022-01-10,50-59 ans,Vacciné 2 doses,16
2022-01-10,60-69 ans,Non-vacciné,13
2022-01-10,60-69 ans,Vacciné 1 dose,1
2022-01-10,60-69 ans,Vacciné 2 doses,52
2022-01-10,70-79 ans,Non-vacciné,16
2022-01-10,70-79 ans,Vacciné 1 dose,0
2022-01-10,70-79 ans,Vacciné 2 doses,52
2022-01-10,80-89 ans,Non-vacciné,7
2022-01-10,80-89 ans,Vacciné 1 dose,4
2022-01-10,80-89 ans,Vacciné 2 doses,42
2022-01-10,90 ans et plus,Non-vacciné,4
2022-01-10,90 ans et plus,Vacciné 1 dose,1
2022-01-10,90 ans et plus,Vacciné 2 doses,35
2022-01-11,0-9 ans,0 à 4 ans,3
2022-01-11,0-9 ans,Non-vacciné,5
2022-01-11,0-9 ans,Vacciné 1 dose,1
2022-01-11,0-9 ans,Vacciné 2 doses,0
2022-01-11,10-19 ans,Non-vacciné,6
2022-01-11,10-19 ans,Vacciné 1 dose,0
2022-01-11,10-19 ans,Vacciné 2 doses,3
2022-01-11,20-29 ans,Non-vacciné,14
2022-01-11,20-29 ans,Vacciné 1 dose,1
2022-01-11,20-29 ans,Vacciné 2 doses,9
2022-01-11,30-39 ans,Non-vacciné,14
2022-01-11,30-39 ans,Vacciné 1 dose,1
2022-01-11,30-39 ans,Vacciné 2 doses,15
2022-01-11,40-49 ans,Non-vacciné,6
2022-01-11,40-49 ans,Vacciné 1 dose,0
2022-01-11,40-49 ans,Vacciné 2 doses,10
2022-01-11,50-59 ans,Non-vacciné,14
2022-01-11,50-59 ans,Vacciné 1 dose,2
2022-01-11,50-59 ans,Vacciné 2 doses,11
2022-01-11,60-69 ans,Non-vacciné,16
2022-01-11,60-69 ans,Vacciné 1 dose,0
2022-01-11,60-69 ans,Vacciné 2 doses,34
2022-01-11,70-79 ans,Non-vacciné,19
2022-01-11,70-79 ans,Vacciné 1 dose,3
2022-01-11,70-79 ans,Vacciné 2 doses,57
